id,system,difficulty,latency,faithfulness,answer_relevancy,context_precision,context_recall
Q070,talrag,medium,31.41134090000014,0.0,0.8701528516593185,0.0,0.0
Q071,talrag,medium,7.350180999999793,0.25,0.0,0.0,0.0
Q072,talrag,medium,37.105917899999895,0.0,0.8143330863428236,0.0,0.0
Q073,talrag,medium,37.36037980000037,0.0,0.8501629684107104,0.0,0.0
Q074,talrag,medium,33.72876989999986,0.9,0.8866727658815531,0.0,0.0
Q075,talrag,medium,36.18165380000028,0.0,0.8987914180106467,0.0,0.0
Q076,talrag,hard,12.99624429999949,0.0535714285714285,0.0,0.9999999999,0.0
Q077,talrag,hard,14.185344600000462,0.8852459016393442,0.0,0.0,1.0
Q078,talrag,hard,33.80283899999995,0.0,0.0,0.0,0.0
Q079,talrag,hard,11.62548979999974,0.8421052631578947,0.0,0.3333333333,1.0
Q080,talrag,hard,15.996661400000448,0.5,0.0,0.0,0.0
Q081,talrag,hard,13.539635699999964,0.8928571428571429,0.0,0.0,0.0
Q082,talrag,hard,10.794439299999794,0.96,0.0,0.3333333333,1.0
Q083,talrag,hard,17.78553499999998,0.8852459016393442,0.0,0.0,0.0
Q084,talrag,hard,12.521615000000564,0.875,0.0,0.0,0.0
Q085,talrag,hard,34.9599490999999,0.0,0.0,0.9999999999,1.0
Q086,talrag,hard,18.461517900000217,0.0256410256410256,0.0,0.0,0.0
Q087,talrag,hard,4.660832200000186,0.625,0.0,0.0,0.0
Q088,talrag,hard,10.833720099999482,0.7,0.0,0.9999999999,0.3333333333333333
Q089,talrag,hard,6.868473200000153,0.9523809523809524,0.8481329120076718,0.999999999975,0.5
Q090,talrag,hard,12.98658609999984,0.8571428571428571,0.0,0.99999999998,0.5
Q091,talrag,hard,14.115391499999532,0.7333333333333333,0.0,0.6791666666496875,1.0
Q092,talrag,hard,35.13435849999951,0.0,0.0,0.9999999999,0.0
Q093,talrag,hard,13.999384899999312,0.0,0.0,0.0,0.0
Q094,talrag,hard,30.814112199999727,0.0,0.0,0.9999999999,0.0
Q095,talrag,hard,6.321551799999725,1.0,0.7223618678791836,0.0,0.0
Q096,talrag,hard,38.16939559999992,0.6052631578947368,0.8346590543263428,0.0,0.0
Q097,talrag,hard,35.39255360000061,0.0,0.0,0.0,0.0
Q098,talrag,hard,13.142650100000536,0.8181818181818182,0.0,0.99999999998,0.0
Q099,talrag,hard,34.91551250000066,0.4545454545454545,0.0,0.0,0.0
Q100,talrag,hard,29.972163000000364,0.0,0.0,0.0,0.0
Q001,itihashqa_baseline,easy,10.382653300000127,0.0,0.0,0.3333333333,0.0
Q002,itihashqa_baseline,easy,4.808781000000181,1.0,0.0,0.0,0.0
Q003,itihashqa_baseline,easy,4.471676599999682,0.5,0.0,0.0,0.0
Q004,itihashqa_baseline,easy,3.143545099999756,0.0,0.0,0.0,0.0
Q005,itihashqa_baseline,easy,3.39033100000006,0.0,0.0,0.0,0.0
Q006,itihashqa_baseline,easy,4.093691900000067,0.0,0.0,0.0,0.0
Q007,itihashqa_baseline,easy,3.0722420000001875,0.0,0.0,0.0,0.0
Q008,itihashqa_baseline,easy,3.99897749999991,0.0,0.0,0.0,0.0
Q009,itihashqa_baseline,easy,2.8694242999999915,1.0,0.0,0.0,0.0
Q010,itihashqa_baseline,easy,2.82201860000032,0.0,0.0,0.0,0.0
Q011,itihashqa_baseline,easy,3.3112896000002365,0.0,0.0,0.0,0.0
Q012,itihashqa_baseline,easy,4.023368300000129,0.0,0.0,0.0,0.0
Q013,itihashqa_baseline,easy,3.408237900000131,0.0,0.0,0.0,0.0
Q014,itihashqa_baseline,easy,6.791911100000107,1.0,0.0,0.0,0.0
Q015,itihashqa_baseline,easy,3.840903499999968,1.0,0.0,0.0,0.0
Q016,itihashqa_baseline,easy,4.114173599999958,0.0,0.0,0.0,0.0
Q017,itihashqa_baseline,easy,3.691596599999684,0.0,0.0,0.0,0.0
Q018,itihashqa_baseline,easy,3.2171825999998878,0.0,0.0,0.0,0.0
Q019,itihashqa_baseline,easy,3.830565999999635,0.0,0.0,0.0,0.0
Q020,itihashqa_baseline,easy,3.862026799999967,0.0,0.0,0.0,0.0
Q021,itihashqa_baseline,easy,3.172297499999786,0.0,0.0,0.0,0.0
Q022,itihashqa_baseline,easy,4.002698600000258,1.0,0.0,0.0,0.0
Q023,itihashqa_baseline,easy,3.724409800000103,0.0,0.0,0.0,0.0
Q024,itihashqa_baseline,easy,3.353400800000145,0.0,0.0,0.0,0.0
Q025,itihashqa_baseline,easy,3.2709217000001445,0.0,0.0,0.0,0.0
Q026,itihashqa_baseline,easy,3.108607600000141,0.0,0.0,0.0,0.0
Q027,itihashqa_baseline,easy,3.225450699999783,0.0,0.0,0.0,0.0
Q028,itihashqa_baseline,easy,3.19015569999965,0.0,0.0,0.0,0.0
Q029,itihashqa_baseline,easy,3.645554100000026,0.0,0.0,0.0,0.0
Q030,itihashqa_baseline,easy,3.816225900000063,0.0,0.0,0.0,0.0
Q031,itihashqa_baseline,easy,4.259231,0.0,0.0,0.0,0.0
Q032,itihashqa_baseline,easy,2.971132399999988,0.0,0.0,0.0,0.0
Q033,itihashqa_baseline,easy,3.587346400000115,1.0,0.0,0.0,0.0
Q034,itihashqa_baseline,easy,5.281341699999757,1.0,0.0,0.0,0.0
Q035,itihashqa_baseline,easy,3.6560914000001503,0.0,0.0,0.0,0.0
Q036,itihashqa_baseline,easy,3.699563300000136,0.0,0.0,0.0,0.0
Q037,itihashqa_baseline,easy,3.3578279999996994,0.0,0.0,0.0,0.0
Q038,itihashqa_baseline,easy,3.630652400000145,0.0,0.0,0.0,0.0
Q039,itihashqa_baseline,easy,4.045171100000061,0.0,0.0,0.0,0.0
Q040,itihashqa_baseline,easy,4.915979999999763,1.0,0.9085594139173352,0.0,1.0
Q041,itihashqa_baseline,medium,4.359200099999725,0.5,0.0,0.0,1.0
Q042,itihashqa_baseline,medium,7.283336700000291,0.8888888888888888,0.9038363277772972,0.0,1.0
Q043,itihashqa_baseline,medium,3.657567799999924,1.0,0.829316886494455,0.7499999999625,1.0
Q044,itihashqa_baseline,medium,9.07281779999994,0.9090909090909092,0.0,0.9999999999,1.0
Q045,itihashqa_baseline,medium,8.179269499999918,1.0,0.8802884067530959,0.49999999995,0.0
Q046,itihashqa_baseline,medium,7.751576000000114,0.6666666666666666,0.0,0.0,0.0
Q047,itihashqa_baseline,medium,3.4893529000000854,0.0,0.0,0.0,0.0
Q048,itihashqa_baseline,medium,5.069426499999736,1.0,0.0,0.0,0.0
Q049,itihashqa_baseline,medium,5.852724700000181,1.0,0.8621182340072213,0.9999999999,1.0
Q050,itihashqa_baseline,medium,4.07381979999991,0.0,0.0,0.9999999999,1.0
Q051,itihashqa_baseline,medium,2.9401598999997987,0.0,0.0,0.19999999998,0.0
Q052,itihashqa_baseline,medium,3.1528485000003457,0.0,0.0,0.0,0.0
Q053,itihashqa_baseline,medium,5.42915529999982,0.8,0.8866635841143039,0.99999999998,1.0
Q054,itihashqa_baseline,medium,4.084521900000254,0.0,0.0,0.0,0.0
Q055,itihashqa_baseline,medium,3.802921200000128,0.0,0.0,0.0,0.0
Q056,itihashqa_baseline,medium,3.463334699999905,0.5,0.0,0.0,0.0
Q057,itihashqa_baseline,medium,2.7854121000000305,0.0,0.0,0.0,0.0
Q058,itihashqa_baseline,medium,2.9229662000002463,0.0,0.0,0.0,0.0
Q059,itihashqa_baseline,medium,2.96619630000032,0.0,0.0,0.0,0.0
Q060,itihashqa_baseline,medium,5.778944300000148,0.8333333333333334,0.8785452763315195,0.9999999999,1.0
Q061,itihashqa_baseline,medium,9.896757799999705,0.8,0.0,0.999999999975,1.0
Q062,itihashqa_baseline,medium,7.711453200000051,0.0,0.0,0.0,0.0
Q063,itihashqa_baseline,medium,9.611001200000374,0.8181818181818182,0.0,0.0,0.0
Q064,itihashqa_baseline,medium,3.531681800000115,1.0,0.0,0.0,0.0
Q065,itihashqa_baseline,medium,7.002136699999937,1.0,0.838824824206227,0.8666666666377778,0.0
Q066,itihashqa_baseline,medium,7.059256400000322,1.0,0.0,0.0,0.0
Q067,itihashqa_baseline,medium,6.4015018000000055,1.0,0.8792344149830397,0.8041666666465626,1.0
Q068,itihashqa_baseline,medium,4.811494499999753,1.0,0.8697237053507813,0.8666666666377778,0.0
Q069,itihashqa_baseline,medium,3.680936400000064,0.0,0.0,0.4166666666458333,1.0
Q070,itihashqa_baseline,medium,3.2522619999999733,0.0,0.0,0.0,0.0
Q071,itihashqa_baseline,medium,4.869850800000222,0.8,0.8919072150258267,0.249999999975,1.0
Q072,itihashqa_baseline,medium,3.70393920000015,0.0,0.0,0.9999999999,0.0
Q073,itihashqa_baseline,medium,7.111130899999807,1.0,0.881630221577942,0.5888888888692593,1.0
Q074,itihashqa_baseline,medium,7.681010900000274,1.0,0.8870735435998306,0.0,0.0
Q075,itihashqa_baseline,medium,3.984904099999767,0.0,0.0,0.19999999998,1.0
Q076,itihashqa_baseline,hard,9.422206599999754,1.0,0.0,0.19999999998,0.5
Q077,itihashqa_baseline,hard,6.572284000000309,1.0,0.8585652944202302,0.49999999995,1.0
Q078,itihashqa_baseline,hard,4.063661799999863,0.0,0.0,0.0,0.0
Q079,itihashqa_baseline,hard,3.178423300000304,1.0,0.0,0.0,0.5
Q080,itihashqa_baseline,hard,4.508991700000024,1.0,0.0,0.0,0.0
Q081,itihashqa_baseline,hard,5.269298799999888,1.0,0.0,0.0,0.0
Q082,itihashqa_baseline,hard,4.192051200000151,1.0,0.0,0.0,0.0
Q083,itihashqa_baseline,hard,4.41856800000005,1.0,0.0,0.499999999975,0.0
Q084,itihashqa_baseline,hard,7.481598899999881,1.0,0.8762861218940535,0.249999999975,0.0
Q085,itihashqa_baseline,hard,7.893547300000137,0.0,0.0,0.8666666666377778,0.0
Q086,itihashqa_baseline,hard,7.159774499999912,0.8,0.0,0.49999999995,1.0
Q087,itihashqa_baseline,hard,9.127323400000025,1.0,0.8120651990277796,0.0,0.0
Q088,itihashqa_baseline,hard,4.453541200000018,0.6666666666666666,0.0,0.0,0.0
Q089,itihashqa_baseline,hard,6.215730699999767,1.0,0.8562071129410489,0.7499999999625,1.0
Q090,itihashqa_baseline,hard,8.975931800000126,0.8,0.0,0.7555555555303703,0.5
Q091,itihashqa_baseline,hard,4.278605199999674,0.5,0.0,0.0,0.0
Q092,itihashqa_baseline,hard,6.530314799999815,0.9090909090909092,0.0,0.0,1.0
Q093,itihashqa_baseline,hard,4.437306100000114,1.0,0.0,0.0,0.0
Q094,itihashqa_baseline,hard,6.361460099999931,1.0,0.0,0.0,0.0
Q095,itihashqa_baseline,hard,4.005484400000114,0.0,0.0,0.0,0.0
Q096,itihashqa_baseline,hard,6.295509300000049,0.4444444444444444,0.8162308306727531,0.0,0.0
Q097,itihashqa_baseline,hard,4.441647600000124,0.0,0.0,0.0,0.0
Q098,itihashqa_baseline,hard,7.743387699999857,1.0,0.0,0.5888888888692593,0.0
Q099,itihashqa_baseline,hard,4.422083999999813,0.5,0.0,0.0,0.0
Q100,itihashqa_baseline,hard,4.76164400000016,0.0,0.0,0.0,1.0
Q001,notebooklm,easy,0.0,0.0,0.0,0.0,0.0
Q004,notebooklm,easy,0.0,0.0,0.0,0.0,0.0
Q006,notebooklm,easy,0.0,0.0,0.0,0.0,0.0
Q005,notebooklm,easy,0.0,0.0,0.0,0.0,0.0
Q002,notebooklm,easy,0.0,0.0,0.0,0.0,0.0
Q007,notebooklm,easy,0.0,0.0,0.0,0.0,0.0
Q003,notebooklm,easy,0.0,0.0,0.0,0.0,0.0
Q008,notebooklm,easy,0.0,0.0,0.0,0.0,0.0
Q009,notebooklm,easy,0.0,0.5,0.0,0.0,0.0
Q010,notebooklm,easy,0.0,0.0,0.0,0.0,0.0
Q011,notebooklm,easy,0.0,0.0,0.0,0.0,0.0
Q012,notebooklm,easy,0.0,0.0,0.0,0.0,0.0
Q013,notebooklm,easy,0.0,0.0,0.0,0.0,0.0
Q015,notebooklm,easy,0.0,0.0,0.0,0.0,0.0
Q014,notebooklm,easy,0.0,0.0,0.0,0.0,0.0
Q016,notebooklm,easy,0.0,0.0,0.0,0.0,0.0
Q017,notebooklm,easy,0.0,0.0,0.0,0.0,0.0
Q018,notebooklm,easy,0.0,0.0,0.0,0.0,0.0
Q019,notebooklm,easy,0.0,0.0,0.0,0.0,0.0
Q020,notebooklm,easy,0.0,0.0,0.0,0.0,0.0
Q022,notebooklm,easy,0.0,0.0,0.0,0.0,0.0
Q023,notebooklm,easy,0.0,0.0,0.0,0.0,0.0
Q024,notebooklm,easy,0.0,0.0,0.0,0.0,0.0
Q021,notebooklm,easy,0.0,0.0,0.0,0.0,0.0
Q025,notebooklm,easy,0.0,0.0,0.0,0.0,0.0
Q026,notebooklm,easy,0.0,0.5,0.0,0.0,0.0
Q027,notebooklm,easy,0.0,0.0,0.0,0.0,0.0
Q028,notebooklm,easy,0.0,0.5,0.0,0.0,0.0
Q029,notebooklm,easy,0.0,0.0,0.0,0.0,0.0
Q030,notebooklm,easy,0.0,0.0,0.0,0.0,0.0
Q031,notebooklm,easy,0.0,0.0,0.0,0.0,0.0
Q032,notebooklm,easy,0.0,0.0,0.0,0.0,0.0
Q033,notebooklm,easy,0.0,0.0,0.0,0.0,0.0
Q035,notebooklm,easy,0.0,0.0,0.0,0.0,0.0
Q034,notebooklm,easy,0.0,0.0,0.0,0.0,0.0
Q036,notebooklm,easy,0.0,0.0,0.0,0.0,0.0
Q037,notebooklm,easy,0.0,0.0,0.0,0.0,0.0
Q038,notebooklm,easy,0.0,0.0,0.0,0.0,0.0
Q039,notebooklm,easy,0.0,0.0,0.0,0.0,0.0
Q040,notebooklm,easy,0.0,1.0,0.9154401479253572,0.0,1.0
Q041,notebooklm,medium,0.0,0.0,0.0,0.0,1.0
Q043,notebooklm,medium,0.0,1.0,0.8321941037443894,0.7499999999625,1.0
Q042,notebooklm,medium,0.0,1.0,0.8789515349590337,0.49999999995,1.0
Q047,notebooklm,medium,0.0,1.0,0.0,0.0,0.0
Q046,notebooklm,medium,0.0,0.5,0.0,0.0,0.0
Q044,notebooklm,medium,0.0,0.8571428571428571,0.8985033416934328,0.9999999999,1.0
Q048,notebooklm,medium,0.0,0.5,0.0,0.0,0.0
Q045,notebooklm,medium,0.0,1.0,0.875127316254643,0.49999999995,0.0
Q050,notebooklm,medium,0.0,0.0,0.0,0.9999999999,1.0
Q049,notebooklm,medium,0.0,1.0,0.8574039736725979,0.9999999999,1.0
Q051,notebooklm,medium,0.0,0.0,0.0,0.19999999998,1.0
Q052,notebooklm,medium,0.0,0.0,0.0,0.0,0.0
Q054,notebooklm,medium,0.0,0.0,0.0,0.0,0.0
Q053,notebooklm,medium,0.0,0.7777777777777778,0.8955096172637932,0.99999999998,1.0
Q055,notebooklm,medium,0.0,0.0,0.0,0.0,0.0
Q056,notebooklm,medium,0.0,0.0,0.0,0.0,0.0
Q057,notebooklm,medium,0.0,0.0,0.0,0.0,0.0
Q058,notebooklm,medium,0.0,0.0,0.0,0.0,0.0
Q059,notebooklm,medium,0.0,0.0,0.0,0.0,0.0
Q062,notebooklm,medium,0.0,0.6666666666666666,0.0,0.0,0.0
Q064,notebooklm,medium,0.0,1.0,0.0,0.0,0.0
Q060,notebooklm,medium,0.0,0.875,0.820804997297271,0.9999999999,1.0
Q063,notebooklm,medium,0.0,0.875,0.0,0.49999999995,0.0
Q066,notebooklm,medium,0.0,0.0,0.0,0.0,0.0
Q068,notebooklm,medium,0.0,1.0,0.8940997229016352,0.8666666666377778,0.0
Q067,notebooklm,medium,0.0,0.9,0.8921117383793752,0.8041666666465626,1.0
Q065,notebooklm,medium,0.0,0.3333333333333333,0.0,0.8666666666377778,1.0
Q069,notebooklm,medium,0.0,0.0,0.0,0.4166666666458333,1.0
Q070,notebooklm,medium,0.0,0.0,0.0,0.0,0.0
Q071,notebooklm,medium,0.0,0.8888888888888888,0.8895444447175532,0.249999999975,1.0
Q072,notebooklm,medium,0.0,0.0,0.0,0.8333333332916666,0.0
Q061,notebooklm,medium,0.0,0.7272727272727273,0.8408805741707337,0.99999999998,1.0
Q075,notebooklm,medium,0.0,0.0,0.0,0.0,1.0
Q073,notebooklm,medium,0.0,0.0,0.0,0.6791666666496875,1.0
Q079,notebooklm,hard,0.0,0.5714285714285714,0.0,0.0,0.5
Q078,notebooklm,hard,0.0,0.0,0.0,0.0,0.0
Q074,notebooklm,medium,0.0,0.8181818181818182,0.8789233310100902,0.0,0.0
Q080,notebooklm,hard,0.0,0.0,0.0,0.0,0.0
Q077,notebooklm,hard,0.0,0.9,0.8836973041760292,0.49999999995,1.0
Q081,notebooklm,hard,0.0,0.0,0.0,0.0,0.0
Q082,notebooklm,hard,0.0,0.25,0.0,0.0,0.0
Q083,notebooklm,hard,0.0,0.5,0.0,0.99999999998,0.0
Q076,notebooklm,hard,0.0,0.875,0.8795693263655443,0.19999999998,1.0
Q085,notebooklm,hard,0.0,0.0,0.0,0.3333333333,0.0
Q086,notebooklm,hard,0.0,0.3333333333333333,0.0,0.49999999995,0.6666666666666666
Q088,notebooklm,hard,0.0,0.0,0.0,0.0,0.0
Q087,notebooklm,hard,0.0,0.6666666666666666,0.8344203184324386,0.0,0.0
Q090,notebooklm,hard,0.0,0.6666666666666666,0.0,0.7555555555303703,0.0
Q084,notebooklm,hard,0.0,0.9444444444444444,0.8753853268037548,0.249999999975,0.0
Q091,notebooklm,hard,0.0,0.6666666666666666,0.0,0.0,0.0
Q092,notebooklm,hard,0.0,0.9090909090909091,0.0,0.0,0.0
Q089,notebooklm,hard,0.0,1.0,0.8631220236860384,0.7499999999625,1.0
Q094,notebooklm,hard,0.0,0.0,0.0,0.0,0.0
Q095,notebooklm,hard,0.0,0.0,0.0,0.0,0.0
Q097,notebooklm,hard,0.0,0.0,0.0,0.0,0.0
Q093,notebooklm,hard,0.0,0.0,0.0,0.0,0.0
Q096,notebooklm,hard,0.0,0.0,0.0,0.0,0.0
Q098,notebooklm,hard,0.0,0.8333333333333334,0.0,0.94999999997625,0.0
Q099,notebooklm,hard,0.0,0.5,0.0,0.0,0.0
Q100,notebooklm,hard,0.0,0.0,0.0,0.0,0.0
Q001,gemini_gems,easy,0.0,0.25,0.9999999999999999,0.3333333333,0.0
Q002,gemini_gems,easy,0.0,0.9047619047619048,0.0,0.0,0.0
Q004,gemini_gems,easy,0.0,0.23529411764705882,0.8045500452415238,0.0,0.0
Q005,gemini_gems,easy,0.0,0.2777777777777778,0.8099612265093542,0.0,0.0
Q003,gemini_gems,easy,0.0,0.8333333333333334,0.9649608456531095,0.0,0.0
Q006,gemini_gems,easy,0.0,0.6956521739130435,0.8940823233523107,0.0,0.0
Q007,gemini_gems,easy,0.0,0.0,0.9242848919890739,0.0,0.0
Q008,gemini_gems,easy,0.0,0.034482758620689655,0.8641947535122013,0.0,0.0
Q009,gemini_gems,easy,0.0,0.0967741935483871,0.8404796368202311,0.0,0.0
Q010,gemini_gems,easy,0.0,0.0625,0.9166267466180248,0.0,0.0
Q011,gemini_gems,easy,0.0,0.34615384615384615,0.9180023879762261,0.0,0.0
Q013,gemini_gems,easy,0.0,0.15789473684210525,0.9738280431410891,0.0,0.0
Q012,gemini_gems,easy,0.0,0.13043478260869565,0.9103826884503152,0.0,0.0
Q015,gemini_gems,easy,0.0,0.17142857142857143,0.8564581824681776,0.0,0.0
Q014,gemini_gems,easy,0.0,0.8518518518518519,0.0,0.0,0.0
Q016,gemini_gems,easy,0.0,0.5294117647058824,0.0,0.0,0.0
Q017,gemini_gems,easy,0.0,0.2857142857142857,0.0,0.0,0.0
Q018,gemini_gems,easy,0.0,0.05,0.8864583630242056,0.0,0.0
Q019,gemini_gems,easy,0.0,0.84,0.9173962455205795,0.0,0.0
Q020,gemini_gems,easy,0.0,0.8695652173913043,0.9271454127596158,0.0,0.0
Q021,gemini_gems,easy,0.0,0.0,0.9910158966689239,0.0,0.0
Q022,gemini_gems,easy,0.0,0.0,0.842561550241563,0.0,0.0
Q024,gemini_gems,easy,0.0,0.6470588235294118,0.8956071092656234,0.0,0.0
Q023,gemini_gems,easy,0.0,0.0,0.9214455329750794,0.0,0.0
Q025,gemini_gems,easy,0.0,0.7916666666666666,0.8591699961946119,0.0,0.0
Q027,gemini_gems,easy,0.0,0.0,0.9310461484163194,0.0,0.0
Q026,gemini_gems,easy,0.0,0.4583333333333333,0.879080830658697,0.0,0.0
Q029,gemini_gems,easy,0.0,0.7142857142857143,0.8338601534668043,0.0,0.0
Q028,gemini_gems,easy,0.0,0.9655172413793104,0.9999999999999999,0.0,0.0
Q030,gemini_gems,easy,0.0,0.3,0.8743567592227702,0.0,0.0
Q032,gemini_gems,easy,0.0,0.75,0.8576586401953777,0.0,0.0
Q031,gemini_gems,easy,0.0,0.8125,0.0,0.0,0.0
Q034,gemini_gems,easy,0.0,0.625,0.9074740218730994,0.0,0.0
Q033,gemini_gems,easy,0.0,0.0,0.892287308131802,0.0,0.0
Q035,gemini_gems,easy,0.0,0.0,0.9322511749325217,0.0,0.0
Q036,gemini_gems,easy,0.0,1.0,0.9539375506634797,0.0,0.0
Q037,gemini_gems,easy,0.0,0.11764705882352941,0.8540434713217208,0.0,0.0
Q038,gemini_gems,easy,0.0,0.2857142857142857,0.912573639947821,0.0,0.0
Q039,gemini_gems,easy,0.0,0.0,0.8897018174253035,0.0,0.0
Q040,gemini_gems,easy,0.0,0.7647058823529411,0.8629723764528113,0.0,0.0
Q041,gemini_gems,medium,0.0,0.8163265306122449,0.9024925895799649,0.0,1.0
Q043,gemini_gems,medium,0.0,0.9032258064516129,1.0000000000000009,0.7499999999625,1.0
Q042,gemini_gems,medium,0.0,0.32,0.8932477779643383,0.249999999975,1.0
Q044,gemini_gems,medium,0.0,0.09302325581395349,0.8811890318834915,0.9999999999,1.0
Q045,gemini_gems,medium,0.0,1.0,0.8703027890086625,0.49999999995,0.0
Q046,gemini_gems,medium,0.0,0.967741935483871,0.8607708112938205,0.0,0.0
Q048,gemini_gems,medium,0.0,0.03389830508474576,0.8489691374952925,0.0,0.0
Q047,gemini_gems,medium,0.0,0.0,0.8618251860106115,0.0,0.0
Q049,gemini_gems,medium,0.0,0.42857142857142855,0.8621182340072214,0.699999999965,1.0
